1370,esailing Spring Lockdown ,League 1,/reshyc/2020/esailing_league1.htm
1371,esailing Spring Lockdown ,League 2,/reshyc/2020/esailing_league2.htm
1372,esailing Spring Lockdown ,League 3,/reshyc/2020/esailing_league3.htm
1373,esailing Spring Lockdown ,Week 2 League 1,/reshyc/2020/esailing_Week2_league1.htm
1374,esailing Spring Lockdown ,Week 2 League 2,/reshyc/2020/esailing_Week2_league2.htm
1375,esailing Spring Lockdown ,Week 2 League 3,/reshyc/2020/esailing_Week2_league3.htm
1376,esailing Spring Lockdown ,Week 3 League 1,/reshyc/2020/esailing_Week3_league1.htm
1377,esailing Spring Lockdown ,Week 3 League 2,/reshyc/2020/esailing_Week3_league2.htm
1378,esailing Spring Lockdown ,Week 3 League 3,/reshyc/2020/esailing_Week3_league3.htm
1379,esailing Spring Lockdown ,Week 4 League 1,/reshyc/2020/esailing_Week4_league1.htm
1380,esailing Spring Lockdown ,Week 4 League 2,/reshyc/2020/esailing_Week4_league2.htm
1381,esailing Spring Lockdown ,Week 4 League 3,/reshyc/2020/esailing_Week4_league3.htm
1382,esailing Spring Lockdown ,Week 1 Masts & Rigging League 1,/reshyc/2020/esailing_week1_mandr_league1.htm
1383,esailing Spring Lockdown ,Week 1 Masts & Rigging League 2,/reshyc/2020/esailing_week1_mandr_league2.htm
1384,esailing Spring Lockdown ,Week 1 Masts & Rigging League 3,/reshyc/2020/esailing_week1_mandr_league3.htm
1385,esailing Spring Lockdown ,Week 2 Masts & Rigging League 1,/reshyc/2020/esailing_week2_mandr_league1.htm
1386,esailing Spring Lockdown ,Week 2 Masts & Rigging League 2,/reshyc/2020/esailing_week2_mandr_league2.htm
1387,esailing Spring Lockdown ,Week 2 Masts & Rigging League 3,/reshyc/2020/esailing_week2_mandr_league3.htm
1388,esailing Spring Lockdown ,Week 7 League 1,/reshyc/2020/esailing_Week7_league1.htm
1389,esailing Spring Lockdown ,Week 7 League 2,/reshyc/2020/esailing_Week7_league2.htm
1390,esailing Spring Lockdown ,Week 8 League 1,/reshyc/2020/esailing_Week8_league1.htm
1391,esailing Spring Lockdown ,Week 8 League 2,/reshyc/2020/esailing_Week8_league2.htm
1392,esailing Spring Lockdown ,Week 9 League 1,/reshyc/2020/esailing_Week9_league1.htm
1393,esailing Spring Lockdown ,Week 9 League 2,/reshyc/2020/esailing_Week9_league2.htm
1394,Tuesday Summer Series ,Squib SCR,/reshyc/2020/club_tuesday_s1_squib_scr.htm
1398,Wednesday  Summer Series ,Class 1 HPH,/reshyc/2020/club_wednesday_s1_class1_hph.htm
1399,Wednesday  Summer Series ,Class 2 HPH,/reshyc/2020/club_wednesday_s1_class2_hph.htm
1400,Wednesday  Summer Series ,Class 3 HPH,/reshyc/2020/club_wednesday_s1_class3_hph.htm
1401,Wednesday  Summer Series ,White Sails HPH,/reshyc/2020/club_wednesday_s1_whitesails_hph.htm
1407,Tues & Sat 17'Summer Series ,17's HPH,/reshyc/2020/club_tuesat_s1_17_hph.htm
1408,Tues & Sat 17'Summer Series ,17 SCR,/reshyc/2020/club_tuesat_s1_17_scr.htm
1410,Wednesday  Summer Series ,Class 1 IRC,/reshyc/2020/club_wednesday_s1_class1_irc.htm
1411,Wednesday  Summer Series ,class 2 IRC,/reshyc/2020/club_wednesday_s1_class2_irc.htm
1412,Wednesday  Summer Series ,Class 3 IRC,/reshyc/2020/club_wednesday_s1_class3_irc.htm
1413,Wednesday  Summer Series ,White Sails IRC,/reshyc/2020/club_wednesday_s1_whitesails_irc.htm
1414,Tuesday Summer Series ,Squib HPH,/reshyc/2020/club_tuesday_s1_squib_hph.htm
1415,Tuesday Summer Series ,Puppeteer SCR,/reshyc/2020/club_tuesday_s1_pup_scr.htm
1416,Tuesday Summer Series ,Puppeteer HPH,/reshyc/2020/club_tuesday_s1_pup_hph.htm
1417,Saturday Summer Series,Puppeteer Scr,/reshyc/2020/club_saturday_s1_pup_scr.htm
1418,Saturday Summer Series,Puppeteer HPH,/reshyc/2020/club_saturday_s1_pup_hph.htm
1419,Saturday Summer Series,Squib SCR,/reshyc/2020/club_saturday_s1_squib_scr.htm
1420,Saturday Summer Series,Squib HPH,/reshyc/2020/club_saturday_s1_squib_hph.htm
1421,Saturday Summer Series,Whitesails HPH,/reshyc/2020/club_saturday_s1_whitesails_hph.htm
1422,Saturday Summer Series,White Sails IRC,/reshyc/2020/club_saturday_s1_whitesails_irc.htm
1439,H17's Lambay Race,H17 SCR,/reshyc/2020/club_lambay_s1_17_scr.htm
1440,H17's Lambay Race,H17 HPH,/reshyc/2020/club_lambay_s1_17_hph.htm
1441,End of Summer Series Sat.,J80 SCR,/reshyc/2020/eoss_j80_scr.htm
1442,End of Summer Series Sat.,J80 HPH,/reshyc/2020/eoss_j80_hph.htm
1443,End of Summer Series Sat.,Class 3 HPH,/reshyc/2020/eoss_class3_hph.htm
1444,End of Summer Series Sat.,Class 3 IRC,/reshyc/2020/eoss_class3_irc.htm
1445,End of Summer Series Sat.,Puppeteer Scr,/reshyc/2020/eoss_pup_scr.htm
1446,End of Summer Series Sat.,Puppeteer HPH,/reshyc/2020/eoss_pup_hph.htm
1447,End of Summer Series Sat.,Squib HPH,/reshyc/2020/eoss_squib_hph.htm
1448,End of Summer Series Sat.,Squib SCR,/reshyc/2020/eoss_squib_scr.htm
1449,End of Summer Series Sat.,H17 HPH,/reshyc/2020/eoss_h17_hph.htm
1450,End of Summer Series Sat.,H17 SCR,/reshyc/2020/eoss_h17_scr.htm
1451,End of summer Series Sun.,Class 1 IRC,/reshyc/2020/eoss_class1_irc.htm
1452,End of summer Series Sun.,Class 1 HPH,/reshyc/2020/eoss_class1_hph.htm
1453,End of summer Series Sun.,Class 2 HPH,/reshyc/2020/eoss_class2_hph.htm
1454,End of summer Series Sun.,Class 2 IRC,/reshyc/2020/eoss_class2_irc.htm
1455,End of summer Series Sun.,Class 4 IRC,/reshyc/2020/eoss_class4_irc.htm
1456,End of summer Series Sun.,class 4 HPH,/reshyc/2020/eoss_class4_hph.htm
1457,End of summer Series Sun.,Class 5 HPH,/reshyc/2020/eoss_class5_hph.htm
1458,End of summer Series Sun.,Class 5 IRC,/reshyc/2020/eoss_class5_irc.htm
1459,eSailing Frostbites Series 1,Wednesday,/reshyc/2020/esailing_week1_wed.htm
1460,eSailing Frostbites Series 1,Thursday,/reshyc/2020/esailing_week1_thurs.htm
1461,esailing Frostbites Series 2,Wednesday,/reshyc/2020/esailing_week2_wed.htm
1462,esailing Frostbites Series 2,Thursday,/reshyc/2020/esailing_week2_thurs.htm
