248,Dinghy Spring Series,Optimst,/reshyc/2015/club/dinghies/dinghy_spring_2015_optimist.htm
249,Dinghy Spring Series,Sundry Fast,/reshyc/2015/club/dinghies/dinghy_spring_2015_sundry_fast.htm
250,Dinghy Spring Series,Sundry Slow,/reshyc/2015/club/dinghies/dinghy_spring_2015_sundry_slow.htm
253,Tuesday Series 1,Puppeteer scr,/reshyc/2015/club/tuesday_s1/puppeteer_scr.htm
255,Tuesday Series 1,Puppeteer hcap,/reshyc/2015/club/tuesday_s1/puppeteer_hcap.htm
256,Tuesday Series 1,Squib scr,/reshyc/2015/club/tuesday_s1/squib_scr.htm
258,Tuesday Series 1,Squib hcap,/reshyc/2015/club/tuesday_s1/squib_hcap.htm
260,Tue + Sat Series 1,17 Footer scr,/reshyc/2015/club/tue_sat_s1/17footer_scr.htm
261,Tue + Sat Series 1,17 Footer hcap,/reshyc/2015/club/tue_sat_s1/17footer_hcap.htm
263,Wednesday Series 1,Class 1 irc,/reshyc/2015/club/wednesday_s1/class1_irc.htm
264,Wednesday Series 1,Class 1 hcap,/reshyc/2015/club/wednesday_s1/class1_hcap.htm
265,Wednesday Series 1,Class 2 irc,/reshyc/2015/club/wednesday_s1/class2_irc.htm
266,Wednesday Series 1,Class 2 hcap,/reshyc/2015/club/wednesday_s1/class2_hcap.htm
267,Wednesday Series 1,Class 3 hcap,/reshyc/2015/club/wednesday_s1/class3_hcap.htm
268,Wednesday Series 1,Class 3 irc,/reshyc/2015/club/wednesday_s1/class3_irc.htm
269,Wednesday Series 1,White Sails irc,/reshyc/2015/club/wednesday_s1/whitesails_irc.htm
270,Wednesday Series 1,White Sails hcap,/reshyc/2015/club/wednesday_s1/whitesails_hcap.htm
273,Saturday Whitesails,cruisers IRC,/reshyc/2015/club/saturday_cruisers_whitesails/cruisers_ws_irc.htm
274,Saturday Whitesails,cruisers Hcap,/reshyc/2015/club/saturday_cruisers_whitesails/cruisers_ws_hcap.htm
275,Saturday One Design S1,Puppeteer Hcap,/reshyc/2015/club/saturday_oneDesign_s1/puppeteer_hcap.htm
276,Saturday One Design S1,Puppeteer Scratch,/reshyc/2015/club/saturday_oneDesign_s1/puppeteer_scr.htm
277,Saturday Cruisers,Class 2 IRC,/reshyc/2015/club/saturday_cruisers/class2_irc.htm
278,Saturday Cruisers,Class 2 Hcap,/reshyc/2015/club/saturday_cruisers/class2_hcap.htm
279,Wednesday Series 1,Class 1 & 2 irc,/reshyc/2015/club/wednesday_s1/class1&2_irc.htm
281,Wednesday Series 1,Class 1 & 2 hcap,/reshyc/2015/club/wednesday_s1/class1&2_hcap.htm
282,Dinghy June Series,Optimist,/reshyc/2015/club/dinghies/Optimist_June_2015_Sundays.htm
283,Dinghy June Series,Sundry Fast,/reshyc/2015/club/dinghies/Sundry_Fast_June_2015_Sundays.htm
284,Dinghy June Series,Sundry Slow,/reshyc/2015/club/dinghies/Sundry_Slow_June_2015_Sundays.htm
305,Tuesday Series 2,Puppeteer scr,/reshyc/2015/club/tuesday_s2/puppeteer_scr.htm
306,Tue + Sat Series 2,17 Footer scr,/reshyc/2015/club/tue_sat_s2/17footer_scr.htm
307,Wednesday Series 2,Class 1 hcap,/reshyc/2015/club/wednesday_s2/class1_hcap.htm
