1081,Tuesday Series 1,Squib scr,/reshyc/2019/club_tuesday_s1_squib_scr.htm
1082,Tuesday Series 1,Squib hcap,/reshyc/2019/club_tuesday_s1_squib_hcap.htm
1083,Tuesday Series 1,Puppeteer 22 scr,/reshyc/2019/club_tuesday_s1_puppeteer_scr.htm
1084,Tuesday Series 1,Puppeteer 22 hcap,/reshyc/2019/club_tuesday_s1_puppeteer_hcap.htm
1085,Tue + Sat Series 1,17 Footer scr,/reshyc/2019/club_tue_sat_s1_17footer_scr.htm
1086,Tue + Sat Series 1,17 Footer hcap,/reshyc/2019/club_tue_sat_s1_17footer_hcap.htm
1087,Wednesday Series 1,Class 1 irc,/reshyc/2019/club_wednesday_s1_class1_irc.htm
1088,Wednesday Series 1,Class 1 hcap,/reshyc/2019/club_wednesday_s1_class1_hcap.htm
1089,Wednesday Series 1,Class 2 irc,/reshyc/2019/club_wednesday_s1_class2_irc.htm
1090,Wednesday Series 1,Class 2 hcap,/reshyc/2019/club_wednesday_s1_class2_hcap.htm
1091,Wednesday Series 1,Class 3 irc,/reshyc/2019/club_wednesday_s1_class3_irc.htm
1092,Wednesday Series 1,Class 3 hcap,/reshyc/2019/club_wednesday_s1_class3_hcap.htm
1093,Wednesday Series 1,White Sails irc,/reshyc/2019/club_wednesday_s1_whitesails_irc.htm
1094,Wednesday Series 1,White Sails hcap,/reshyc/2019/club_wednesday_s1_whitesails_hcap.htm
1097,Saturday Whitesails,Cruisers IRC,/reshyc/2019/club_saturday_cruisers_whitesails_cruisers_ws_irc.htm
1098,Saturday Whitesails,Cruisers Hcap,/reshyc/2019/club_saturday_cruisers_whitesails_cruisers_ws_hcap.htm
1099,Saturday One Design S1,Puppeteer Scr,/reshyc/2019/club_saturday_one_design_s1_puppeteer_scr.htm
1100,Saturday One Design S1,Puppeteer hcap,/reshyc/2019/club_saturday_one_design_s1_puppeteer_hcap.htm
1120,Saturday One Design S1,Squib scr,/reshyc/2019/club_saturday_one_design_s1_squib_scr.htm
1121,Saturday One Design S1,Squib hcap,/reshyc/2019/club_saturday_one_design_s1_squib_hcap.htm
1122,Tuesday Series 2,Puppeteer 22 scr,/reshyc/2019/club_tuesday_s2_puppeteer_scr.htm
1123,Tuesday Series 2,Puppeteer 22 hcap,/reshyc/2019/club_tuesday_s2_puppeteer_hcap.htm
1124,Tuesday Series 2,Squib scr,/reshyc/2019/club_tuesday_s2_squib_scr.htm
1125,Tuesday Series 2,Squib hcap,/reshyc/2019/club_tuesday_s2_squib_hcap.htm
1126,Tue + Sat Series 2,17 Footer scr,/reshyc/2019/club_tue_sat_s2_17footer_scr.htm
1127,Tue + Sat Series 2,17 Footer hcap,/reshyc/2019/club_tue_sat_s2_17footer_hcap.htm
