1630,KeyCapital NewYearsDay Race ,Laser Standard,/reshyc/2022/open_keycapnewyearday_laserstd.htm
1632,KeyCapital NewYearsDay Race ,Laser 4.7,/reshyc/2022/open_keycapnewyearday_laser_4_7.htm
1633,KeyCapital NewYearsDay Race ,Laser Radial,/reshyc/2022/open_keycapnewyearday_laser_rad.htm
1687,Wave Regatta,Class 0,/reshyc/2022/open_wave_class0.htm
1690,Wave Regatta,Class 1,/reshyc/2022/open_wave_class1.htm
1692,Wave Regatta,Class 2,/reshyc/2022/open_wave_class2.htm
1694,Wave Regatta,Class 3,/reshyc/2022/open_wave_class3.htm
1696,Wave Regatta,Class 4,/reshyc/2022/open_wave_class4.htm
1697,Wave Regatta,Class 5,/reshyc/2022/open_wave_class5.htm
1705,Wave Regatta,Puppeteer,/reshyc/2022/open_wave_pup.htm
1707,Wave Regatta,Squib,/reshyc/2022/open_wave_squib.htm
1709,Wave Regatta,Howth 17,/reshyc/2022/open_wave_h17.htm
1711,Lambay Race,Class 0,/reshyc/2022/open_lambay_class0.htm
1712,Lambay Race,Class 1,/reshyc/2022/open_lambay_class1.htm
1713,Lambay Race,Class 2,/reshyc/2022/open_lambay_class2.htm
1714,Lambay Race,Class 3,/reshyc/2022/open_lambay_class3.htm
1715,Lambay Race,Class 4,/reshyc/2022/open_lambay_class4.htm
1716,Lambay Race,Class 5,/reshyc/2022/open_lambay_class5.htm
1731,Wave Regatta,J24's,/reshyc/2022/open_wave_j24.htm
1732,Wave Regatta,J80's,/reshyc/2022/open_wave_j80.htm
1733,Wave Regatta,Sigma 33's,/reshyc/2022/open_wave_s33.htm
1734,Lambay Race,J24's,/reshyc/2022/open_lambay_j24.htm
1735,Lambay Race,J80's,/reshyc/2022/open_lambay_j80.htm
1736,Lambay Race,Sigma 33's,/reshyc/2022/open_lambay_s33.htm
1760,420 Leinsters,Main Fleet,/reshyc/2022/open_420leinsters.htm
1761,Howth 17 Nationals,Scratch,/reshyc/2022/open_h17_nats_scr.htm
1762,Howth 17 Nationals,HPH,/reshyc/2022/open_h17_nats_hph.htm
1763,Squib Easterns,Scratch,/reshyc/2022/open_squibeasterns.htm
1764,J/24 Irish Eastern Champions,Scratch,/reshyc/2022/open_j24easterns.htm
1765,J24 European Championships,Overall,/reshyc/2022/open_j24euros.htm
1783,J24 European Championships,Day 1,/reshyc/2022/open_j24euros_d1.htm
1784,J24 European Championships,Day 2,/reshyc/2022/open_j24euros_d2.htm
1785,J24 European Championships,Day 3,/reshyc/2022/open_j24euros_d3.htm
1786,J24 European Championships,Day 4,/reshyc/2022/open_j24euros_d4.htm
1787,J24 European Championships,Day 5,/reshyc/2022/open_j24euros_d5.htm
1788,2022 Puppeteer Nationals,HPH,/reshyc/2022/open_p22.htm
1789,2022 Puppeteer Nationals,SCR,/reshyc/2022/open_p22scr.htm
1808,RS Aero Easterns,Overall,/reshyc/2022/open_rsaero_overall.htm
1809,Dinghy Regatta,Overall,/reshyc/2022/dinghy_regatta_overall.htm
1813,Dinghy Frostbites,Overall,/reshyc/2022/dinghy_frostbites_overall.htm
1814,Brass Monkeys,Overall,/reshyc/2022/winter_brass_monkeys_overall.htm
1815,Autumn League,Class 1,/reshyc/2022/AL_class1.htm
1816,Autumn League,Class 2,/reshyc/2022/AL_class2.htm
1817,Autumn League,Class 3,/reshyc/2022/AL_class3.htm
1818,Autumn League,Class 4,/reshyc/2022/AL_class4.htm
1819,Autumn League,Class 5,/reshyc/2022/AL_class5.htm
1820,Autumn League,Howth 17,/reshyc/2022/AL_h17.htm
1821,Autumn League,Puppeteers,/reshyc/2022/AL_pup.htm
1822,Autumn League,Squib,/reshyc/2022/AL_squib.htm
1823,Autumn League,Teams,/reshyc/2022/AL_teams.htm
1824,Frostbite Laser Spring,4.7,/reshyc/2022/open_laserfrostspring_laser_4_7.htm
1825,Frostbite Laser Spring,Radial,/reshyc/2022/open_laserfrostspring_laser_rad.htm
1826,Frostbite Laser Spring,Standard,/reshyc/2022/open_laserfrostspring_laserstd.htm
1827,Frostbite Laser Spring,RS800,/reshyc/2022/open_laserfrostspring_rs800.htm
1828,Frostbite Laser Spring,RS Aero,/reshyc/2022/open_laserfrostspring_rsaero.htm
1829,Round the Island Race,ILCA4,/reshyc/2022/open_KeyCapRTIR_ILCA4.htm
1830,Round the Island Race,ILCA5,/reshyc/2022/open_KeyCapRTIR_ILCA5.htm
1831,Round the Island Race,ILCA7,/reshyc/2022/open_KeyCapRTIR_ILCA7.htm
1832,Round the Island Race,PY,/reshyc/2022/open_KeyCapRTIR_PYDinghy.htm
1833,Fingal Series,Class 1 IRC,/reshyc/2022/open_fingal_class1_irc.htm
1834,Fingal Series,Class 2 HPH,/reshyc/2022/open_fingal_class1_hph.htm
1835,Fingal Series,Class 2 IRC,/reshyc/2022/open_fingal_class2_irc.htm
1836,Fingal Series,Class 2 HPH,/reshyc/2022/open_fingal_class2_hph.htm
1837,Fingal Series,Class 3 IRC,/reshyc/2022/open_fingal_class3_irc.htm
1838,Fingal Series,Class 3 HPH,/reshyc/2022/open_fingal_class3_hph.htm
1839,Fingal Series,Class 4 IRC,/reshyc/2022/open_fingal_class4_irc.htm
1840,Fingal Series,Class 4 HPH,/reshyc/2022/open_fingal_class4_hph.htm
1845,Spring Brass Monkeys,Overall,/reshyc/2022/open_BrightMtrsSpringBrassMonkey_Class1HPH.htm
