221,Laser Frostbite Spring,Standard,/reshyc/2015/open/LaserfrostSpring/standard.htm
222,Laser Frostbite Spring,Radial,/reshyc/2015/open/LaserfrostSpring/radial.htm
223,Laser Frostbite Spring,4.7,/reshyc/2015/open/LaserfrostSpring/4.7.htm
226,Brass Monkey Spring,Class 2,/reshyc/2015/open/bmSpring/class2.htm
227,Brass Monkey Spring,Class 1,/reshyc/2015/open/bmSpring/class1.htm
228,Brass Monkey Spring,Class 3,/reshyc/2015/open/bmSpring/class3.htm
237,Brassed Off Cup,Main Fleet,/reshyc/2015/open/brassedOffCup/BrassedOffCupMain.htm
238,Brassed Off Cup,Regatta Fleet,/reshyc/2015/open/brassedOffCup/BrassedOffCupRegatta.htm
239,Spring Warmer,Classes 1&2 IRC,/reshyc/2015/open/springwarmer/class1&2IRC.htm
240,Spring Warmer,Class 3 IRC,/reshyc/2015/open/springwarmer/class3IRC.htm
241,Spring Warmer,J24,/reshyc/2015/open/springwarmer/J24.htm
242,Spring Warmer,SB20,/reshyc/2015/open/springwarmer/SB20.htm
243,Spring Warmer,Squib,/reshyc/2015/open/springwarmer/squib.htm
244,Spring Warmer - Royal Alfred,Class 1 & 2 IRC,/reshyc/2015/open/alfredDay/class1&2IRC.htm
245,Spring Warmer - Royal Alfred,J24,/reshyc/2015/open/alfredDay/J24.htm
246,Spring Warmer - Royal Alfred,SB20,/reshyc/2015/open/alfredDay/SB20.htm
247,Spring Warmer - Royal Alfred,Puppeteer,/reshyc/2015/open/alfredDay/puppeteer.htm
251,SB20 Easterns,SB20,/reshyc/2015/open/sb20easterns/sb20easterns_oall.htm
271,420 Leinster Championships,420,/reshyc/2015/open/420Leinsters/420Leinsters.htm
288,Lambay Inshore,Howth 17 Hcap,/reshyc/2015/open/lambay_inshore/seventeen_hcap.htm
289,Lambay Inshore,Puppeteer Hcap,/reshyc/2015/open/lambay_inshore/puppeteer_hcap.htm
